1990 , 0.865257 , -72.0
1992 , 2.09646 , -72.0
1994 , 3.55949 , -72.0
1996 , 5.0869 , -72.0
1998 , 6.39701 , -72.0
2000 , 7.34355 , -90.0
2002 , 7.71642 , -90.0
2004 , 7.22113 , -90.0
2006 , 5.87831 , -90.0
2008 , 3.78083 , -90.0
2010 , 1.15362 , -90.0
2012 , -1.68 , -90.0
2014 , -4.35489 , -90.0
2016 , -6.53074 , -90.0
2018 , -7.95374 , -90.0
2020 , -8.48222 , -90.0
2022 , -8.08787 , -90.0
2024 , -7.15307 , -90.0
2026 , -5.63978 , -90.0
2028 , -3.91215 , -90.0
2030 , -2.22282 , -90.0
2032 , -0.768533 , -90.0
2034 , 0.331782 , -90.0
2036 , 1.03968 , -90.0
2038 , 1.38398 , -90.0
2040 , 1.43812 , 216.0
2042 , 1.29528 , 216.0
2044 , 1.03559 , 216.0
2046 , 0.76749 , 216.0
2048 , 0.509084 , 216.0
2050 , 0.299719 , 216.0
2052 , 0.14835 , 216.0
2054 , 0.0509077 , 216.0
2056 , -0.00352778 , 216.0
2058 , 0.0 , 216.0
2060 , 0.0 , 216.0
2062 , 0.0 , 216.0
2064 , 0.0 , 216.0
2066 , 0.0 , 216.0
2068 , 0.0 , 216.0
2070 , 0.0 , 216.0
2072 , 0.0 , 216.0
2074 , 0.0 , 216.0
2076 , 0.0 , 216.0
2078 , 0.0 , 216.0
2080 , 0.0 , -216.0
2082 , 0.0 , -216.0
2084 , 0.0 , -216.0
2086 , 0.0 , -216.0
2088 , 0.0 , -216.0
2090 , 0.0 , -216.0
2092 , 0.00423678 , -216.0
2094 , 0.0344957 , -216.0
2096 , 0.0851704 , -216.0
2098 , 0.0729835 , -216.0
2100 , 0.0 , -216.0
2102 , 0.0 , -216.0
2104 , 0.0 , -216.0
2106 , 0.0 , -216.0
2108 , 0.0 , -216.0
2110 , 0.0 , -216.0
2112 , 0.0 , -216.0
2114 , 0.0 , -216.0
2116 , -0.469679 , -216.0
2118 , -1.07328 , -216.0
2120 , -1.70553 , 36.0
2122 , -2.06286 , 36.0
2124 , -2.39636 , 36.0
2126 , -2.60762 , 36.0
2128 , -2.53259 , 36.0
2130 , -2.14824 , 36.0
2132 , -1.55237 , 36.0
2134 , -0.816179 , 36.0
2136 , -0.0179975 , 36.0
2138 , 0.532388 , 36.0
2140 , 1.25317 , 36.0
2142 , 1.62711 , 36.0
2144 , 1.7924 , 36.0
2146 , 1.77792 , 36.0
2148 , 1.64041 , 36.0
2150 , 1.44795 , 36.0
2152 , 1.28011 , 36.0
2154 , 0.860374 , 36.0
2156 , 0.396655 , 36.0
2158 , 0.122372 , 36.0
2160 , 0.0 , 0.0
2162 , 0.0 , 0.0
2164 , 0.0 , 0.0
2166 , 0.0 , 0.0
2168 , 0.0 , 0.0
2170 , -0.190818 , 0.0
2172 , -0.144172 , 0.0
2174 , -0.0906895 , 0.0
2176 , -0.0507835 , 0.0
2178 , -0.0236371 , 0.0
2180 , 0.0 , 0.0
2182 , 0.0 , 0.0
2184 , 0.0 , 0.0
2186 , 0.0 , 0.0
2188 , 0.0 , 0.0
2190 , 0.0 , 0.0
2192 , 0.0 , 0.0
2194 , 0.0 , 0.0
2196 , 0.0 , 0.0
2198 , 0.0 , 0.0
2200 , 0.0 , -342.0
